name,value,default,flags,help_text,example,,,,,,,,,,,,,,
snd_sos_show_soundevent_start,FALSE,,cheat,,,,,,,,,,,,,,,,
snd_sos_soundevent_filter,0,,cheat,,,,,,,,,,,,,,,,
snd_sos_soundevent_profile,cmd,,cheat,Dump a record of current soundevents and profile data,,,,,,,,,,,,,,,
snd_sos_start_soundevent,cmd,,cheat,Starts a specified soundevent,,,,,,,,,,,,,,,
snd_sos_start_soundevent_at_pos,cmd,,cheat,Starts a specified soundevent at the given position,,,,,,,,,,,,,,,
snd_sos_start_stack,cmd,,cheat,Starts a specified stack via an empty soundevent,,,,,,,,,,,,,,,
snd_sos_stop_soundevent_guid,cmd,,cheat,Stops a specified soundevent,,,,,,,,,,,,,,,
snd_sos_stop_soundevent_index,cmd,,cheat,Stops a specified soundevent,,,,,,,,,,,,,,,
snd_sos_test_soundmessage,cmd,,cheat,test,,,,,,,,,,,,,,,
snd_sos_unpause_soundevent,cmd,,cheat,UnPause the first soundevent in the list,,,,,,,,,,,,,,,
snd_sound_areas_debug,FALSE,,"cl, rep, cheat",,,,,,,,,,,,,,,,
snd_sound_areas_debug_interval,0.2,,"cl, rep, cheat",,,,,,,,,,,,,,,,
snd_soundmixer_update_maximum_frame_rate,10,,cheat,,,,,,,,,,,,,,,,
snd_spatialize_lerp,0,,"a, release",,,,,,,,,,,,,,,,
snd_steamaudio_baked_data_stats,cmd,,cheat,Display baked data stats for the current mod.,,,,,,,,,,,,,,,
snd_steamaudio_baked_occlusion_mode,0,,cheat,"0 distance ratio only. 1 : deviation only (1/r). 2 : deviation only (linear). 3 : Mode 0 and Mode 1, 4 : Mode 0 and Mode 2",,,,,,,,,,,,,,,
snd_steamaudio_enable_perspective_correction,TRUE,,"a, release",Enable perspective correction for 3D audio.,,,,,,,,,,,,,,,
snd_steamaudio_enable_reverb,0,,release,Enable Steam Audio Reverb processor.,,,,,,,,,,,,,,,
snd_steamaudio_enable_spatial_blend_fix,cmd,,cheat,Toggles the speculative fix for low-frequency issues when using spatial blend.,,,,,,,,,,,,,,,
snd_steamaudio_export_scene,cmd,,cheat,Exports scene currently used by Steam Audio as a phononscene file.,,,,,,,,,,,,,,,
snd_steamaudio_halton_sequence,cmd,,cheat,Generate Halton Sequence for a given order and number of samples.,,,,,,,,,,,,,,,
snd_steamaudio_ir_duration,2,,cheat,The time delay between a sound being emitted and the last audible reflection in Steam Audio.,,,,,,,,,,,,,,,
snd_steamaudio_max_convolution_sources,4,,cheat,The maximum number of simultaneous sources that can be modeled by Steam Audio.,,,,,,,,,,,,,,,
snd_steamaudio_max_occlusion_samples,64,,cheat,The maximum number of rays that can be traced for volumetric occlusion by Steam Audio.,,,,,,,,,,,,,,,
snd_steamaudio_num_bounces,128,,cheat,The maximum number of times any ray can bounce when using Steam Audio.,,,,,,,,,,,,,,,
snd_steamaudio_num_diffuse_samples,2048,,cheat,The number of directions considered for ray bounce by Steam Audio.,,,,,,,,,,,,,,,
snd_steamaudio_num_rays,65536,,cheat,The number of rays to trace for reflection modeling by Steam Audio.,,,,,,,,,,,,,,,
snd_steamaudio_num_threads,2,,cheat,Sets the number of threads used for realtime reflection by Steam Audio.,,,,,,,,,,,,,,,
snd_steamaudio_pathing_order,1,,cheat,The amount of directional detail in the simulated by Steam Audio.,,,,,,,,,,,,,,,
snd_steamaudio_pathing_order_rendering,1,,cheat,The amount of directional detail in the rendered audio by Steam Audio.,,,,,,,,,,,,,,,
snd_steamaudio_source_pathing_debug,FALSE,,a,Enable path visualization for steam_audio_source operator.,,,,,,,,,,,,,,,
snd_surf_volume_inair,0.5,,"cl, a, release",The volume of the wind when surfing.,,,,,,,,,,,,,,,
snd_surf_volume_map,0.3,,"cl, a, release",The volume of ambient sounds when surfing is enabled.,,,,,,,,,,,,,,,
snd_surf_volume_slide,0.5,,"cl, a, release",The volume of sliding along surfaces when surfing.,,,,,,,,,,,,,,,
snd_tensecondwarning_volume,0.04,,"cl, a, release",Volume of Ten Second Warnings,,,,,,,,,,,,,,,
snd_toolvolume,1,,a,"Volume of sounds in tools (e.g. Hammer, SFM)",,,,,,,,,,,,,,,
snd_use_baked_occlusion,0,,"rep, cheat, release",,,,,,,,,,,,,,,,
snd_voipvolume,1,,a,Voice volume,,,,,,,,,,,,,,,
sound_device_override,0,,"a, release",ID of the sound device to use,,,,,,,,,,,,,,,
soundinfo,cmd,,release,Describe the current sound device with an active voice list.,,,,,,,,,,,,,,,
soundscape_dumpclient,cmd,,"cl, cheat",Dumps the client's soundscape data.,,,,,,,,,,,,,,,
soundscape_fadetime,3,,"cl, cheat",Time to crossfade sound effects between soundscapes,,,,,,,,,,,,,,,
soundscape_radius_debug,FALSE,,"cl, cheat",Prints current volume of radius sounds,,,,,,,,,,,,,,,
spawn_group_activate,cmd,,"sv, cheat",Activate specified spawngroup.,,,,,,,,,,,,,,,
spawn_group_load,cmd,,"sv, cheat",Load named spawn group.,,,,,,,,,,,,,,,
spawn_group_unload,cmd,,"sv, cheat",Unload named spawn group.,,,,,,,,,,,,,,,
speaker_config,-1,,a,,,,,,,,,,,,,,,,
spec_autodirector,FALSE,,"cl, clientcmd_can_execute",Auto-director chooses best view modes while spectating,,,,,,,,,,,,,,,
spec_centerchasecam,FALSE,,"cl, a","Looks at the target player's center, instead of his eye position, in chase came mode",,,,,,,,,,,,,,,
spec_freeze_deathanim_time,0.8,,"sv, cl, rep, release",The time that the death cam will spend watching the player's ragdoll before going into the freeze death cam.,,,,,,,,,,,,,,,
spec_freeze_time,2,,"sv, cl, rep, release",Time spend frozen in observer freeze cam.,,,,,,,,,,,,,,,
spec_freeze_time_lock,1,,"sv, cl, rep, release",Time players are prevented from skipping the freeze cam,,,,,,,,,,,,,,,
spec_freeze_traveltime,0.3,,"sv, cl, rep, release",Time taken to zoom in to frame a target in observer freeze cam.,,,,,,,,,,,,,,,
spec_glow_decay_time,2,,"cl, release",Time to decay glow from 1.0 to spec_glow_silent_factor after spec_glow_full_time.,,,,,,,,,,,,,,,
spec_glow_full_time,1,,"cl, release",Noisy players stay at full brightness for this long.,,,,,,,,,,,,,,,
spec_glow_silent_factor,0.4,,"cl, release",Lurking player xray glow scaling.,,,,,,,,,,,,,,,
spec_glow_spike_factor,1.2,,"cl, release",Noisy player xray glow scaling (pop when noise is made).  Make >1 to add a 'spike' to noise-making players,,,,,,,,,,,,,,,
spec_glow_spike_time,0,,"cl, release",Time for noisy player glow 'spike' to show that they made noise very recently.,,,,,,,,,,,,,,,
spec_goto,cmd,,"cl, clientcmd_can_execute",Move the spectator camera to a specific location. `spec_goto x y z pitch yaw`,,,,,,,,,,,,,,,
spec_mode,cmd,,"cl, clientcmd_can_execute",Set spectator mode,,,,,,,,,,,,,,,
spec_next,cmd,,"cl, clientcmd_can_execute",Spectate next player,,,,,,,,,,,,,,,
spec_player,cmd,,"cl, clientcmd_can_execute",Spectate a player by name or slot,,,,,,,,,,,,,,,
spec_pos,cmd,,"cl, cheat",dump position and angles to the console,,,,,,,,,,,,,,,
spec_prev,cmd,,"cl, clientcmd_can_execute",Spectate previous player,,,,,,,,,,,,,,,
spec_replay_autostart,TRUE,,"cl, a",Auto-start Killer Replay when available,,,,,,,,,,,,,,,
spec_replay_bot,FALSE,,"sv, release",Enable Spectator Hltv Replay when killed by bot,,,,,,,,,,,,,,,
spec_replay_enable,0,,"rep, release","Enable Killer Replay, requires hltv server running (0 off, 1 : default, 2 : force)",,,,,,,,,,,,,,,
spec_replay_leadup_time,5.3438,,"rep, release",Replay time in seconds before the highlighted event,,,,,,,,,,,,,,,
spec_replay_message_time,9.5,,"rep, release",How long to show the message about Killer Replay after death. The best setting is a bit shorter than spec_replay_autostart_delay + spec_replay_leadup_time + spec_replay_winddown_time,,,,,,,,,,,,,,,
spec_replay_on_death,FALSE,,"rep, release","When > 0, sets the mode whereas players see delayed replay, and are segregated into a domain of chat and voice separate from the alive players",,,,,,,,,,,,,,,
spec_replay_rate_base,1,,"rep, release",Base time scale of Killer Replay.Experimental.,,,,,,,,,,,,,,,
spec_replay_round_delay,0,,"sv, release","Round can be delayed by this much due to someone watching a replay; must be at least 3-4 seconds, otherwise the last replay will always be interrupted by round start, assuming normal pause between round_end and round_start events (7 seconds) and freezecam delay (2 seconds) and 7.4 second full replay (5.4 second pre-death and ~2 seconds post-death) and replay in/out switching (up to a second)",,,,,,,,,,,,,,,
spec_replay_winddown_time,2,,"sv, release","The trailing time, in seconds, of replay past the event, including fade-out",,,,,,,,,,,,,,,
spec_usenumberkeys_nobinds,TRUE,,"cl, a","If set to 1, map voting and spectator view use the raw number keys instead of the weapon binds (slot1, slot2, etc).",,,,,,,,,,,,,,,
splitscreen_mode,0,,"a, cheat",,,,,,,,,,,,,,,,
$+spray_menu ,cmd,,"cl, release",,,,,,,,,,,,,,,,
startdemos,cmd,,release,Play demos in demo sequence.,,,,,,,,,,,,,,,
status,cmd,,release,Print connection status,,,,,,,,,,,,,,,
status_json,cmd,,release,Print status in JSON format,,,,,,,,,,,,,,,
steam_controller_haptics,TRUE,,"cl, release",,,,,,,,,,,,,,,,
stop,cmd,,release,Finish recording demo.,,,,,,,,,,,,,,,
stopdemos,cmd,,release,Stop looping demos (current demo will complete).,,,,,,,,,,,,,,,
stopsound,cmd,,cheat,,,,,,,,,,,,,,,,
subclass_change,cmd,,"sv, cheat, vconsole_fuzzy",Changes the subclass of the given entity.  Arguments <new_subclass> {entity_name} / {class_name} / {entity_index} / {no argument = pick what player is looking at},,,,,,,,,,,,,,,
subclass_create,cmd,,"sv, cheat, vconsole_fuzzy",Creates an entity of the given subclass where the player is looking.,,,,,,,,,,,,,,,
surf_speed_fast,3000,,"sv, cl, rep, release",Speed above which a player is considered to be going fast.,,,,,,,,,,,,,,,
surf_speed_med,2000,,"sv, cl, rep, release",Speed above which a player is considered to be going medium.,,,,,,,,,,,,,,,
surf_speed_slow,50,,"sv, cl, rep, release",Speed above which a player is considered to be going slow.,,,,,,,,,,,,,,,
surfaceprop,cmd,,"sv, cheat",Reports the surface properties at the cursor,,,,,,,,,,,,,,,
suspicious_hit_odds_threshold,0.01,,"sv, release",,,,,,,,,,,,,,,,
suspicious_hit_player_radius,8,,"sv, release",,,,,,,,,,,,,,,,
suspicious_hit_strategy,0,,"sv, release",What to do about suspicious hits. 0 Nothing. 1 : Skip the bullet. 2 : Skip the bullet and re-roll a new bullet.,,,,,,,,,,,,,,,
sv_accelerate,5.5,,"sv, cl, nf, rep, release",,,,,,,,,,,,,,,,
sv_accelerate_debug_speed,FALSE,,"sv, cl, nf, rep, release",,,,,,,,,,,,,,,,
sv_accelerate_use_weapon_speed,TRUE,,"sv, cl, nf, rep, release",,,,,,,,,,,,,,,,
sv_air_max_wishspeed,30,,"sv, cl, rep, release",,,,,,,,,,,,,,,,
sv_airaccelerate,12,,"sv, cl, nf, rep, release",,,,,,,,,,,,,,,,
sv_auto_adjust_bot_difficulty,TRUE,,"sv, release",Adjust the difficulty of bots each round based on contribution score.,,,,,,,,,,,,,,,
sv_auto_cstrafe_attempt_window,1,,"sv, release",The length of the window of trailing counter-strafe attempts considered during input automation detection.,,,,,,,,,,,,,,,
sv_auto_cstrafe_kick,FALSE,,"sv, release",Whether or not to kick players when counter-strafe input automation is detected.,,,,,,,,,,,,,,,
sv_auto_cstrafe_logging,0,,"sv, release","0 never, 1 : every time counter-strafe input automation is detected, 2 : every counter-strafe",,,,,,,,,,,,,,,
sv_auto_cstrafe_lower_overlap_pct_threshold,0,,"sv, release",The percentage of overlapping attempts in the attempt window below which input automation detection is triggered at the success threshold.,,,,,,,,,,,,,,,
sv_auto_cstrafe_min_attempts,1,,"sv, release","The minimum number of counter-strafe attempts required for input automation detection. The player must be moving more than 135.2 units/s for their counter-strafe to be considered an attempt. An attempt is either considered a success (counter-strafing took place within a single tick), an overlap (both directions were held for 1+ ticks) or an underlap (neither direction was held for 1+ ticks).",,,,,,,,,,,,,,,
sv_auto_cstrafe_sequence_length,1,,"sv, release",The length of sequential counter-strafe attempts evaluated relative to the success threshold. Input automation detection considers the best sequence within the larger attempt window.,,,,,,,,,,,,,,,
sv_autobuyammo,FALSE,,"sv, cl, nf, rep, release",Enable automatic ammo purchase when inside buy zones during buy periods,,,,,,,,,,,,,,,
sv_banid_enabled,TRUE,,release,Whether server supports banid command,,,,,,,,,,,,,,,
sv_bot_buy_grenade_chance,33,,"sv, release","Chance bots will buy a grenade with leftover money (after prim, sec and armor). Input as percent (0-100.0)",,,,,,,,,,,,,,,
sv_bots_get_easier_each_win,0,,"sv, release","If > 0, some # of bots will lower thier difficulty each time they win. The argument defines how many will lower their difficulty each time.",,,,,,,,,,,,,,,
sv_buy_status_override,-1,,"sv, rep, release","Override for buy status map info. 0 = everyone can buy, 1 = ct only, 2 = t only 3 = nobody",,,,,,,,,,,,,,,
sv_buymenu_open_prevents_opportunistic_pickup,FALSE,,"sv, release",,,,,,,,,,,,,,,,
sv_chat_proximity,-1,,"sv, cl, rep, release",,,,,,,,,,,,,,,,
sv_clockcorrection_msecs,30,,"sv, release",The server tries to keep each player's m_nTickBase withing this many msecs of the server absolute tickcount,,,,,,,,,,,,,,,
sv_cluster,0,,release,Data center cluster this server lives in.,,,,,,,,,,,,,,,
sv_competitive_minspec,TRUE,,"sv, cl, nf, rep, release",Enable to force certain client convars to minimum/maximum values to help prevent competitive advantages.,,,,,,,,,,,,,,,
sv_cq_trim_bloat_remainder,1,,"sv, release","When trimming a bloated CQ, leave at least N more commands than the minimum",,,,,,,,,,,,,,,
sv_cq_trim_bloat_space,0,,"sv, release","When trimming a bloated CQ, try to leave room for N more commands to be added.  0 will trim only what is needed to remove the immediate bloat, a very large value will reset the whole queue.",,,,,,,,,,,,,,,
sv_cq_trim_catchup_remainder,1,,"sv, release","When trimming an overful CQ due to app 'catchup' request, leave at least N more commands than the minimum",,,,,,,,,,,,,,,
sv_cs_player_speed_has_hostage,200,,"sv, cl, rep, release",,,,,,,,,,,,,,,,
sv_deadtalk,TRUE,,"sv, cl, nf, rep, release","Dead players can speak (voice, text) to the living",,,,,,,,,,,,,,,
sv_debug_client_not_in_pvs,FALSE,,"sv, cheat","If set, draw failed client PVS checks with red box",,,,,,,,,,,,,,,
sv_debug_overlays_bandwidth,65536,,release,Broadcast server debug overlays traffic,,,,,,,,,,,,,,,
sv_debug_overlays_broadcast,FALSE,,"nf, cheat, release",Broadcast server debug overlays,,,,,,,,,,,,,,,
sv_disable_immunity_alpha,FALSE,,"sv, cl, rep, release","If set, clients won't slam the player model render settings each frame for immunity [mod authors use this]",,,,,,,,,,,,,,,
sv_disable_radar,0,,"sv, cl, rep, release",0 regular radar; 1 : always disabled; 2 : disabled in warmup,,,,,,,,,,,,,,,
sv_disable_teamselect_menu,FALSE,,"sv, cl, rep, release",Disable teamselect menu on clients,,,,,,,,,,,,,,,
sv_disconnected_player_data_hold_time,60,,"sv, cl, rep, release","Duration, in seconds, to hold onto the data of disconnected players, for scoreboard display.",,,,,,,,,,,,,,,
sv_disconnected_players_cleanup_delay,0,,"sv, release",Delay between player disconnecting and their corpse getting cleaned up.,,,,,,,,,,,,,,,
sv_dz_cash_bundle_size,50,,"sv, rep, release",Size of a cash bundle,,,,,,,,,,,,,,,
sv_dz_cash_mega_bundle_size,13,,"sv, rep, release",Size of a mega cash bundle,,,,,,,,,,,,,,,
sv_dz_contractkill_reward,10,,"sv, rep, release",Cash bundles to award for a successful contract kill,,,,,,,,,,,,,,,
sv_dz_hostage_rescue_reward,18,,"sv, cl, rep, release",Number of cash bundles to award for rescuing a hostage,,,,,,,,,,,,,,,
sv_dz_squad_wipe_reward,2,,"sv, cl, rep, release",Number of cash bundles to award for eliminating a squad,,,,,,,,,,,,,,,
sv_enable_removearrayelementsoutsidemetadatabounds,FALSE,,release,,,,,,,,,,,,,,,,
sv_ent_showonlyhitbox,-1,,"sv, cheat",,,,,,,,,,,,,,,,
sv_extract_ammo_from_dropped_weapons,FALSE,,"sv, cl, rep, release",,,,,,,,,,,,,,,,
sv_fade_player_visibility_farz,FALSE,,"sv, cl, rep, release",,,,,,,,,,,,,,,,
sv_flashed_amount_for_blind_kill,0.7,,"sv, release",Minimum flashed alpha value for a player to be awarded a blind kill on the kill feed.,,,,,,,,,,,,,,,
sv_friction,5.2,,"sv, cl, nf, rep, release",World friction.,,,,,,,,,,,,,,,
sv_game_mode_flags,0,,"sv, release",Dedicated server game mode flags to run,,,,,,,,,,,,,,,
sv_gravity,800,,"sv, cl, nf, rep, release",World gravity.,,,,,,,,,,,,,,,
sv_grenade_trajectory_prac_pipreview,FALSE,,"sv, cl, rep, release",Shows grenade trajectory practice picture-in-picture preview.,,,,,,,,,,,,,,,
sv_grenade_trajectory_prac_trailtime,0,,"sv, cl, rep, release",Shows grenade trajectory practice visualization for this number of seconds.,,,,,,,,,,,,,,,
sv_grenade_trajectory_time_spectator,4,,"sv, cl, rep, release",Length of time grenade trajectory remains visible as a spectator.,,,,,,,,,,,,,,,
sv_guardian_extra_equipment_ct,0,,"sv, release",Extra starting equipment for CT players in guardian modes,,,,,,,,,,,,,,,
sv_guardian_extra_equipment_t,0,,"sv, release",Extra starting equipment for Terrorist players in guardian modes,,,,,,,,,,,,,,,
sv_guardian_refresh_ammo_for_items_on_waves,0,,"sv, release",List of additional weapons to refill ammo on waves.,,,,,,,,,,,,,,,
sv_guardian_spawn_health_ct,100,,"sv, release",Starting health in guardian modes.,,,,,,,,,,,,,,,
sv_guardian_spawn_health_t,100,,"sv, release",Starting health in guardian modes.,,,,,,,,,,,,,,,
sv_health_approach_enabled,TRUE,,"sv, rep, release",,,,,,,,,,,,,,,,
sv_health_approach_speed,10,,"sv, rep, release",,,,,,,,,,,,,,,,
sv_hegrenade_damage_multiplier,1,,"sv, cl, rep, release",,,,,,,,,,,,,,,,
sv_hegrenade_radius_multiplier,1,,"sv, cl, rep, release",,,,,,,,,,,,,,,,
sv_hibernate_postgame_delay,5,,release,# of seconds to wait after final client leaves before hibernating.,,,,,,,,,,,,,,,
sv_hibernate_when_empty,TRUE,,release,Puts the server into extremely low CPU usage mode when no clients connected,,,,,,,,,,,,,,,
sv_hide_roundtime_until_seconds,0,,"sv, cl, rep, release",,,,,,,,,,,,,,,,
sv_highlight_distance,500,,"sv, cl, rep, release",,,,,,,,,,,,,,,,
sv_highlight_duration,3.5,,"sv, cl, rep, release",,,,,,,,,,,,,,,,
sv_human_autojoin_team,0,,"sv, cl, rep, release",Force human players on to a team. 0 to disable.,,,,,,,,,,,,,,,
sv_ignoregrenaderadio,FALSE,,"sv, release",Turn off Fire in the hole messages,,,,,,,,,,,,,,,
sv_infinite_ammo,0,,"sv, cl, rep, cheat, release",Player's active weapon will never run out of ammo,,,,,,,,,,,,,,,
sv_jump_impulse,301.993,,"sv, cl, rep, release",Initial upward velocity for player jumps; sqrt(2*gravity*height).,,,,,,,,,,,,,,,
sv_jump_precision_enable,TRUE,,"sv, cl, rep, release",Enable jump precision. Some game modes benefit from being able to turn this off.,,,,,,,,,,,,,,,
sv_jump_spam_penalty_time,0.015625,,"sv, cl, rep, release","For subtick jumps, if this much time has elapsed since the last time the user has pressed the jump key, pretend they hadn't. Lowering this makes bunnyhopping easier.",,,,,,,,,,,,,,,
sv_kick_ban_duration,15,,"sv, cl, nf, rep, release",How long should a kick ban from the server should last (in minutes),,,,,,,,,,,,,,,
sv_kick_players_with_cooldown,1,,"sv, rep, release",(0 do not kick on insecure servers; 1 : kick players with Untrusted status or convicted by Overwatch; 2 : kick players with any cooldown),,,,,,,,,,,,,,,
sv_ladder_scale_speed,0.78,,"sv, cl, rep, release",Scale top speed on ladders,,,,,,,,,,,,,,,
sv_ladder_slack_z_mult,0.026,,"sv, cl, rep, cheat",Difference in Z increases toward the middle of the slack ladder.,,,,,,,,,,,,,,,
sv_lagcomp_filterbyviewangle,TRUE,,"sv, cheat","If true, player pawn will filter lag compensation targets by their view angle.",,,,,,,,,,,,,,,
sv_lagcompensationforcerestore,TRUE,,"sv, cheat","Don't test validity of a lag comp restore, just do it.",,,,,,,,,,,,,,,
sv_lan,FALSE,,release,"Server is a lan server ( no heartbeat, no authentication, no non-class C addresses )",,,,,,,,,,,,,,,
sv_lightquery_debug,FALSE,,"sv, cheat",,,,,,,,,,,,,,,,
sv_limit_buyrandom_per_life,TRUE,,"sv, release",Enable to limit buyrandom command to only run once per player life,,,,,,,,,,,,,,,
sv_listen_directudp,TRUE,,release,Server will listen for direct UDP connections on the configured port.  This can be turned off to only listen for P2P/SDR connections.,,,,,,,,,,,,,,,
sv_load_forced_client_names_file,cmd,,"sv, release",Loads a file containing SteamID64 names for clients,,,,,,,,,,,,,,,
sv_load_random_client_names_file,cmd,,"sv, release",Loads a file containing random name words for clients,,,,,,,,,,,,,,,
sv_log_http_record_before_any_listeners,FALSE,,"sv, release",,,,,,,,,,,,,,,,
sv_log_onefile,FALSE,,"a, release",Log server information to only one file.,,,,,,,,,,,,,,,
sv_log_roundstats,TRUE,,"sv, release",,,,,,,,,,,,,,,,
sv_logbans,FALSE,,"a, release",Log server bans in the server logs.,,,,,,,,,,,,,,,
sv_logblocks,FALSE,,release,If true when log when a query is blocked (can cause very large log files),,,,,,,,,,,,,,,
sv_logecho,TRUE,,"a, release",Echo log information to the console.,,,,,,,,,,,,,,,
sv_logfile,FALSE,,"a, release",Log server information in the log file.,,,,,,,,,,,,,,,
sv_logflush,FALSE,,"a, release",Flush the log file to disk on each write (slow).,,,,,,,,,,,,,,,
sv_logsdir,logs,,"a, release",Folder in the game directory where server logs will be stored.,,,,,,,,,,,,,,,
sv_mapvetopickvote_maps,"de_inferno,de_mirage,de_train,de_dust2,de_nuke,de_ancient,de_overpass",,"sv, release",Which maps are used for map veto pick sequence,,,,,,,,,,,,,,,
sv_mapvetopickvote_phase_duration,,,,"[1: 5][2 : 15][3 : 20][4 : 10][5 : 10][6 : 5] : sv, release : How many seconds each phase lasts",,,,,,,,,,,,,,,
